claim_no,Occurrence,Development,Incurred
2868,32,0,7600.42994381456
2868,32,1,7600.42994381456
2868,32,2,7600.42994381456
2868,32,3,7260.48676697646
2868,32,4,7260.48676697646
2868,32,5,7260.48676697646
2868,32,6,7655.07580319014
2868,32,7,7655.07580319014
2868,32,8,7655.07580319014
2868,32,9,36183.6977137657
2868,32,10,36183.6977137657
2868,32,11,35964.9275703237
2869,32,0,13270.6701576643
2869,32,1,13270.6701576643
2869,32,2,13270.6701576643
2869,32,3,13270.6701576643
2869,32,4,13270.6701576643
2869,32,5,13519.2166300687
2869,32,6,13519.2166300687
2869,32,7,13519.2166300687
2869,32,8,169687.526835663
2869,32,9,169687.526835663
2869,32,10,148430.723703676
2869,32,11,148430.723703676
2870,32,0,37251.0012181821
2870,32,1,48466.6001915482
2870,32,2,65401.7386950643
2870,32,3,65401.7386950643
2870,32,4,65401.7386950643
2870,32,5,61179.3379426956
2870,32,6,61179.3379426956
2870,32,7,61179.3379426956
2870,32,8,59259.4908912164
2870,32,9,337626.217304054
2870,32,10,336640.426351513
2870,32,11,330116.703528572
2871,31,0,68876.0088540021
2871,31,1,68876.0088540021
2871,31,2,68876.0088540021
2871,31,3,64421.1157638706
2871,31,4,53096.8903365419
2871,31,5,53096.8903365419
2871,31,6,51928.3050006025
2871,31,7,51928.3050006025
2871,31,8,51928.3050006025
2871,31,9,51928.3050006025
2871,31,10,51928.3050006025
2871,31,11,51928.3050006025
2871,31,12,51928.3050006025
2872,33,0,46302.3300160135
2872,33,1,46302.3300160135
2872,33,2,46302.3300160135
2872,33,3,51499.3259890453
2872,33,4,51499.3259890453
2872,33,5,51499.3259890453
2872,33,6,51499.3259890453
2872,33,7,51499.3259890453
2872,33,8,51499.3259890453
2872,33,9,43033.015857998
2872,33,10,43033.015857998
2873,31,0,25346.5210406153
2873,31,1,33203.0382234027
2873,31,2,28429.877437864
2873,31,3,23457.9866737457
2873,31,4,23457.9866737457
2873,31,5,23457.9866737457
2873,31,6,23457.9866737457
2873,31,7,23457.9866737457
2873,31,8,23457.9866737457
2873,31,9,23457.9866737457
2873,31,10,23457.9866737457
2873,31,11,23457.9866737457
2873,31,12,23457.9866737457
2874,33,0,8958.44009435425
2874,33,1,11339.8173368607
2874,33,2,11100.0687813308
2874,33,3,11100.0687813308
2874,33,4,9551.92473286188
2874,33,5,9551.92473286188
2874,33,6,9551.92473286188
2874,33,7,9551.92473286188
2874,33,8,9551.92473286188
2874,33,9,9551.92473286188
2874,33,10,9551.92473286188
2875,31,0,4726.03249472791
2875,31,1,4726.03249472791
2875,31,2,4726.03249472791
2875,31,3,4726.03249472791
2875,31,4,4726.03249472791
2875,31,5,4726.03249472791
2875,31,6,4726.03249472791
2875,31,7,4726.03249472791
2875,31,8,4726.03249472791
2875,31,9,4726.03249472791
2875,31,10,4726.03249472791
2875,31,11,4726.03249472791
2875,31,12,4726.03249472791
2876,33,0,189454.62139484
2876,33,1,189454.62139484
2876,33,2,189454.62139484
2876,33,3,211299.268326333
2876,33,4,211299.268326333
2876,33,5,211299.268326333
2876,33,6,211299.268326333
2876,33,7,211299.268326333
2876,33,8,211299.268326333
2876,33,9,184590.512517681
2876,33,10,182606.33310526
2877,33,0,72636.4411499283
2877,33,1,73588.0911685541
2877,33,2,80168.0735402616
2877,33,3,64370.2691548979
2877,33,4,64370.2691548979
2877,33,5,57404.058248688
2877,33,6,48697.0153521111
2877,33,7,47699.8321185039
2877,33,8,47699.8321185039
2877,33,9,47699.8321185039
2877,33,10,47699.8321185039
2878,34,0,4019.6415338724
2878,34,1,4019.6415338724
2878,34,2,4019.6415338724
2878,34,3,4019.6415338724
2878,34,4,4019.6415338724
2878,34,5,4019.6415338724
2878,34,6,4019.6415338724
2878,34,7,4019.6415338724
2878,34,8,4019.6415338724
2878,34,9,4019.6415338724
2879,32,0,32161.1375248199
2879,32,1,32161.1375248199
2879,32,2,43464.7957100133
2879,32,3,43464.7957100133
2879,32,4,46217.6430504065
2879,32,5,52483.0905202449
2879,32,6,52483.0905202449
2879,32,7,49750.8908729193
2879,32,8,187611.288712474
2879,32,9,165132.718732205
2879,32,10,163872.674556246
2879,32,11,163872.674556246
2880,32,0,67850.6376969215
2880,32,1,67850.6376969215
2880,32,2,42255.3154657441
2880,32,3,29327.049016225
2880,32,4,26830.0883488222
2880,32,5,26830.0883488222
2880,32,6,26830.0883488222
2880,32,7,26830.0883488222
2880,32,8,26830.0883488222
2880,32,9,26830.0883488222
2880,32,10,26830.0883488222
2880,32,11,26830.0883488222
2881,33,0,1575.29568614629
2881,33,1,1575.29568614629
2881,33,2,1575.29568614629
2881,33,3,1575.29568614629
2881,33,4,1575.29568614629
2881,33,5,1575.29568614629
2881,33,6,1575.29568614629
2881,33,7,1575.29568614629
2881,33,8,1575.29568614629
2881,33,9,1575.29568614629
2881,33,10,1575.29568614629
2882,33,0,19112.0974158552
2882,33,1,19112.0974158552
2882,33,2,19112.0974158552
2882,33,3,23736.4510146783
2882,33,4,23736.4510146783
2882,33,5,23736.4510146783
2882,33,6,23736.4510146783
2882,33,7,23736.4510146783
2882,33,8,23736.4510146783
2882,33,9,23736.4510146783
2882,33,10,23736.4510146783
2883,33,0,9245.46419292002
2883,33,1,10121.7025426958
2883,33,2,9861.13326199655
2883,33,3,9861.13326199655
2883,33,4,9861.13326199655
2883,33,5,9861.13326199655
2883,33,6,9861.13326199655
2883,33,7,9861.13326199655
2883,33,8,9861.13326199655
2883,33,9,9861.13326199655
2883,33,10,9861.13326199655
2884,32,0,68664.6667449346
2884,32,1,73746.5485248348
2884,32,2,73746.5485248348
2884,32,3,96370.5331178503
2884,32,4,97264.8881105266
2884,32,5,97264.8881105266
2884,32,6,97264.8881105266
2884,32,7,97264.8881105266
2884,32,8,87588.8966900379
2884,32,9,68080.1007452407
2884,32,10,68080.1007452407
2884,32,11,68080.1007452407
2885,34,0,46158.6648236575
2885,34,1,46158.6648236575
2885,34,2,46158.6648236575
2885,34,3,46158.6648236575
2885,34,4,46158.6648236575
2885,34,5,46158.6648236575
2885,34,6,46158.6648236575
2885,34,7,46158.6648236575
2885,34,8,40179.9770723735
2885,34,9,40179.9770723735
2886,32,0,55818.1274395985
2886,32,1,55818.1274395985
2886,32,2,67132.1001532745
2886,32,3,67132.1001532745
2886,32,4,67132.1001532745
2886,32,5,72855.856024632
2886,32,6,72855.856024632
2886,32,7,72855.856024632
2886,32,8,77083.5034392549
2886,32,9,77083.5034392549
2886,32,10,546314.096733558
2886,32,11,499608.450627272
2887,35,0,36287.1969923276
2887,35,1,36287.1969923276
2887,35,2,36287.1969923276
2887,35,3,36287.1969923276
2887,35,4,36287.1969923276
2887,35,5,36287.1969923276
2887,35,6,36287.1969923276
2887,35,7,40908.9444138904
2887,35,8,175329.842288422
2888,33,0,5981.14665453595
2888,33,1,5981.14665453595
2888,33,2,5981.14665453595
2888,33,3,5414.7278359175
2888,33,4,5414.7278359175
2888,33,5,5414.7278359175
2888,33,6,20270.3533234051
2888,33,7,19268.1982459635
2888,33,8,19268.1982459635
2888,33,9,19072.3134095331
2888,33,10,19072.3134095331
2889,34,0,28234.9172239633
2889,34,1,28234.9172239633
2889,34,2,28234.9172239633
2889,34,3,26004.8283446995
2889,34,4,24467.7474843766
2889,34,5,24467.7474843766
2889,34,6,24467.7474843766
2889,34,7,179630.824366695
2889,34,8,179630.824366695
2889,34,9,157627.994222957
2890,34,0,10513.0596057251
2890,34,1,10018.1797581977
2890,34,2,9621.31305169104
2890,34,3,9621.31305169104
2890,34,4,9621.31305169104
2890,34,5,9621.31305169104
2890,34,6,9621.31305169104
2890,34,7,9621.31305169104
2890,34,8,9621.31305169104
2890,34,9,9621.31305169104
2891,33,0,32007.0065973444
2891,33,1,37989.2815965899
2891,33,2,37989.2815965899
2891,33,3,37989.2815965899
2891,33,4,90893.8710972877
2891,33,5,236935.24523031
2891,33,6,246761.28712278802
2891,33,7,246761.28712278802
2891,33,8,241319.60305460403
2891,33,9,214215.492472935
2891,33,10,212697.439317688
2892,32,0,75015.4603038437
2892,32,1,75015.4603038437
2892,32,2,75015.4603038437
2892,32,3,75015.4603038437
2892,32,4,75015.4603038437
2892,32,5,75015.4603038437
2892,32,6,75015.4603038437
2892,32,7,59311.5461916571
2892,32,8,59311.5461916571
2892,32,9,59311.5461916571
2892,32,10,59311.5461916571
2892,32,11,59311.5461916571
2893,32,0,40573.9038159705
2893,32,1,40573.9038159705
2893,32,2,40573.9038159705
2893,32,3,37254.2651534183
2893,32,4,37254.2651534183
2893,32,5,37006.9321785612
2893,32,6,37006.9321785612
2893,32,7,39093.7184399576
2893,32,8,38933.0525297619
2893,32,9,38933.0525297619
2893,32,10,38933.0525297619
2893,32,11,38933.0525297619
2894,33,0,20928.301640118
2894,33,1,20928.301640118
2894,33,2,20928.301640118
2894,33,3,20928.301640118
2894,33,4,22461.2116454657
2894,33,5,21924.3399504449
2894,33,6,22331.1513633395
2894,33,7,120781.76436603602
2894,33,8,120781.76436603602
2894,33,9,98234.58558600012
2894,33,10,91880.62306518771
2895,33,0,267355.214794048
2895,33,1,267355.214794048
2895,33,2,267355.214794048
2895,33,3,267355.214794048
2895,33,4,295801.403406194
2895,33,5,331219.978444226
2895,33,6,328948.26233604
2895,33,7,307993.540599273
2895,33,8,307993.540599273
2895,33,9,315289.761842837
2895,33,10,233276.110095039
2896,33,0,721.473475189687
2896,33,1,721.473475189687
2896,33,2,721.473475189687
2896,33,3,721.473475189687
2896,33,4,721.473475189687
2896,33,5,721.473475189687
2896,33,6,721.473475189687
2896,33,7,721.473475189687
2896,33,8,721.473475189687
2896,33,9,721.473475189687
2896,33,10,721.473475189687
2897,32,0,556.791225752582
2897,32,1,556.791225752582
2897,32,2,556.791225752582
2897,32,3,556.791225752582
2897,32,4,556.791225752582
2897,32,5,556.791225752582
2897,32,6,556.791225752582
2897,32,7,556.791225752582
2897,32,8,556.791225752582
2897,32,9,556.791225752582
2897,32,10,556.791225752582
2897,32,11,556.791225752582
2898,34,0,204530.813151691
2898,34,1,204530.813151691
2898,34,2,204530.813151691
2898,34,3,204530.813151691
2898,34,4,246855.859062012
2898,34,5,1483195.0775686
2898,34,6,1350509.62638288
2898,34,7,1277111.87385063
2898,34,8,1261952.23766579
2898,34,9,1268182.94169008
2899,33,0,7121.82365662688
2899,33,1,7121.82365662688
2899,33,2,7121.82365662688
2899,33,3,9130.92327209621
2899,33,4,9130.92327209621
2899,33,5,9130.92327209621
2899,33,6,29280.9775137684
2899,33,7,103543.192741659
2899,33,8,103543.192741659
2899,33,9,103543.192741659
2899,33,10,103543.192741659
2900,34,0,20397.4856223951
2900,34,1,20397.4856223951
2900,34,2,20397.4856223951
2900,34,3,20397.4856223951
2900,34,4,29603.2218657533
2900,34,5,35217.3546685108
2900,34,6,35217.3546685108
2900,34,7,37098.5969303317
2900,34,8,37098.5969303317
2900,34,9,37098.5969303317
2901,33,0,69267.5786126804
2901,33,1,69267.5786126804
2901,33,2,69267.5786126804
2901,33,3,69267.5786126804
2901,33,4,69267.5786126804
2901,33,5,90680.4285483677
2901,33,6,90680.4285483677
2901,33,7,90680.4285483677
2901,33,8,564341.560853063
2901,33,9,564341.560853063
2901,33,10,564341.560853063
2902,32,0,64077.6317932579
2902,32,1,64077.6317932579
2902,32,2,64077.6317932579
2902,32,3,71263.6451676407
2902,32,4,71263.6451676407
2902,32,5,85996.6473046665
2902,32,6,86661.0085100205
2902,32,7,87306.2825527728
2902,32,8,87306.2825527728
2902,32,9,87306.2825527728
2902,32,10,87726.4783498005
2902,32,11,77034.3027077623
2903,33,0,5475.88690919332
2903,33,1,5475.88690919332
2903,33,2,5475.88690919332
2903,33,3,5475.88690919332
2903,33,4,5475.88690919332
2903,33,5,5475.88690919332
2903,33,6,5475.88690919332
2903,33,7,5475.88690919332
2903,33,8,5475.88690919332
2903,33,9,5475.88690919332
2903,33,10,5475.88690919332
2904,34,0,3860.62997365248
2904,34,1,3882.51552274824
2904,34,2,3882.51552274824
2904,34,3,3882.51552274824
2904,34,4,3882.51552274824
2904,34,5,3882.51552274824
2904,34,6,3882.51552274824
2904,34,7,3882.51552274824
2904,34,8,3882.51552274824
2904,34,9,3882.51552274824
2905,34,0,65.8867798529351
2905,34,1,60.7366855139781
2905,34,2,60.7366855139781
2905,34,3,60.7366855139781
2905,34,4,60.7366855139781
2905,34,5,60.7366855139781
2905,34,6,60.7366855139781
2905,34,7,60.7366855139781
2905,34,8,60.7366855139781
2905,34,9,60.7366855139781
2906,32,0,391204.218164872
2906,32,1,391204.218164872
2906,32,2,391204.218164872
2906,32,3,447231.430620804
2906,32,4,447231.430620804
2906,32,5,538912.399854345
2906,32,6,538912.399854345
2906,32,7,529810.207639917
2906,32,8,529810.207639917
2906,32,9,529810.207639917
2906,32,10,603356.830067983
2906,32,11,603356.830067983
2907,33,0,17861.8406457586
2907,33,1,17861.8406457586
2907,33,2,17861.8406457586
2907,33,3,17861.8406457586
2907,33,4,17861.8406457586
2907,33,5,17861.8406457586
2907,33,6,17861.8406457586
2907,33,7,17861.8406457586
2907,33,8,17861.8406457586
2907,33,9,17861.8406457586
2907,33,10,17861.8406457586
2908,33,0,14176.429101441
2908,33,1,14176.429101441
2908,33,2,14176.429101441
2908,33,3,14176.429101441
2908,33,4,14176.429101441
2908,33,5,14176.429101441
2908,33,6,15998.1633942095
2908,33,7,15998.1633942095
2908,33,8,15998.1633942095
2908,33,9,111632.72837169998
2908,33,10,111632.72837169998
2909,33,0,32700.6202402113
2909,33,1,41183.202768705
2909,33,2,52448.7454386457
2909,33,3,48028.5411797498
2909,33,4,51428.6085244433
2909,33,5,51428.6085244433
2909,33,6,55380.5943190286
2909,33,7,55380.5943190286
2909,33,8,55380.5943190286
2909,33,9,55380.5943190286
2909,33,10,55380.5943190286
2910,32,0,19481.7744381196
2910,32,1,25086.5633344191
2910,32,2,25086.5633344191
2910,32,3,25086.5633344191
2910,32,4,26219.1164084839
2910,32,5,26219.1164084839
2910,32,6,26219.1164084839
2910,32,7,27404.4808372559
2910,32,8,28406.1445156908
2910,32,9,168350.108491741
2910,32,10,168350.108491741
2910,32,11,419978.338830803
2911,32,0,18876.2755826077
2911,32,1,18876.2755826077
2911,32,2,22642.6268281949
2911,32,3,22642.6268281949
2911,32,4,26833.5336284168
2911,32,5,29940.508470357
2911,32,6,28622.9377889213
2911,32,7,27198.2925471514
2911,32,8,26341.7302987768
2911,32,9,26341.7302987768
2911,32,10,25230.7454876147
2911,32,11,24866.6368991465
2912,33,0,11731.4526498901
2912,33,1,11731.4526498901
2912,33,2,11731.4526498901
2912,33,3,11305.5215772979
2912,33,4,13279.9894742182
2912,33,5,13279.9894742182
2912,33,6,13464.295273554
2912,33,7,44928.9058003729
2912,33,8,44230.5770301615
2912,33,9,44230.5770301615
2912,33,10,44230.5770301615
2913,34,0,9751.49974535451
2913,34,1,9751.49974535451
2913,34,2,10009.620424099
2913,34,3,9332.30229266939
2913,34,4,9980.89591507694
2913,34,5,9407.34984746201
2913,34,6,50003.314091203705
2913,34,7,49318.0153754739
2913,34,8,49318.0153754739
2913,34,9,49318.0153754739
2914,32,0,64321.0605881147
2914,32,1,64321.0605881147
2914,32,2,64321.0605881147
2914,32,3,64321.0605881147
2914,32,4,70865.3783615932
2914,32,5,70865.3783615932
2914,32,6,81134.1128981868
2914,32,7,70573.3587284469
2914,32,8,70573.3587284469
2914,32,9,67209.5174220863
2914,32,10,67209.5174220863
2914,32,11,67209.5174220863
2915,33,0,38290.0986715058
2915,33,1,38883.9939164885
2915,33,2,38883.9939164885
2915,33,3,38883.9939164885
2915,33,4,38883.9939164885
2915,33,5,38883.9939164885
2915,33,6,44620.5219499
2915,33,7,44620.5219499
2915,33,8,44620.5219499
2915,33,9,44620.5219499
2915,33,10,44620.5219499
2916,32,0,8341.78637445649
2916,32,1,10375.2743968574
2916,32,2,10375.2743968574
2916,32,3,52832.3030996932
2916,32,4,55810.1215297965
2916,32,5,59268.7674865683
2916,32,6,54314.8984706355
2916,32,7,46194.5922164602
2916,32,8,46024.5109843212
2916,32,9,46024.5109843212
2916,32,10,46024.5109843212
2916,32,11,46024.5109843212
2917,34,0,11488.5855406954
2917,34,1,11488.5855406954
2917,34,2,15178.8837982588
2917,34,3,16593.336667328
2917,34,4,16380.7492302656
2917,34,5,16380.7492302656
2917,34,6,16380.7492302656
2917,34,7,16023.5155704971
2917,34,8,16023.5155704971
2917,34,9,16023.5155704971
2918,32,0,8337.66083614633
2918,32,1,9072.22564999564
2918,32,2,9072.22564999564
2918,32,3,9072.22564999564
2918,32,4,9072.22564999564
2918,32,5,9072.22564999564
2918,32,6,9072.22564999564
2918,32,7,9072.22564999564
2918,32,8,9072.22564999564
2918,32,9,9072.22564999564
2918,32,10,9072.22564999564
2918,32,11,9072.22564999564
2919,33,0,39709.1826987069
2919,33,1,39709.1826987069
2919,33,2,40700.0530763277
2919,33,3,40700.0530763277
2919,33,4,40700.0530763277
2919,33,5,40700.0530763277
2919,33,6,40700.0530763277
2919,33,7,47131.6501739657
2919,33,8,40253.3398859892
2919,33,9,40253.3398859892
2919,33,10,39875.9530143743
2920,32,0,10269.4634608118
2920,32,1,12595.2780148608
2920,32,2,11386.964842952
2920,32,3,11386.964842952
2920,32,4,11461.9874954645
2920,32,5,11461.9874954645
2920,32,6,11461.9874954645
2920,32,7,11461.9874954645
2920,32,8,11461.9874954645
2920,32,9,11461.9874954645
2920,32,10,11461.9874954645
2920,32,11,11461.9874954645
2921,33,0,27671.7451751074
2921,33,1,27671.7451751074
2921,33,2,27671.7451751074
2921,33,3,28961.8569401904
2921,33,4,28961.8569401904
2921,33,5,28961.8569401904
2921,33,6,28961.8569401904
2921,33,7,31171.2244609921
2921,33,8,31171.2244609921
2921,33,9,31171.2244609921
2921,33,10,33553.068591015
2922,34,0,54136.1368612712
2922,34,1,54136.1368612712
2922,34,2,72005.4010790028
2922,34,3,72005.4010790028
2922,34,4,72005.4010790028
2922,34,5,72005.4010790028
2922,34,6,89071.9420629961
2922,34,7,105945.034372468
2922,34,8,105945.034372468
2922,34,9,105945.034372468
2923,32,0,39532.6719685786
2923,32,1,39532.6719685786
2923,32,2,42044.7074040222
2923,32,3,43917.6839826683
2923,32,4,318154.1630283471
2923,32,5,318154.1630283471
2923,32,6,318154.1630283471
2923,32,7,318154.1630283471
2923,32,8,318154.1630283471
2923,32,9,318154.1630283471
2923,32,10,318154.1630283471
2923,32,11,279523.255073125
2924,32,0,21970.8805902198
2924,32,1,21970.8805902198
2924,32,2,21970.8805902198
2924,32,3,21970.8805902198
2924,32,4,21970.8805902198
2924,32,5,21895.64121424
2924,32,6,21895.64121424
2924,32,7,149806.339287193
2924,32,8,368147.549771712
2924,32,9,373534.621461525
2924,32,10,374179.972784484
2924,32,11,374179.972784484
2925,32,0,57075.144915367
2925,32,1,57075.144915367
2925,32,2,57075.144915367
2925,32,3,65901.4663450357
2925,32,4,65901.4663450357
2925,32,5,65901.4663450357
2925,32,6,81735.8369849264
2925,32,7,76895.8655630659
2925,32,8,76895.8655630659
2925,32,9,67424.7089435452
2925,32,10,320027.44112574
2925,32,11,315228.333269969
2926,33,0,15751.8559594201
2926,33,1,15751.8559594201
2926,33,2,18098.0690206544
2926,33,3,18098.0690206544
2926,33,4,87312.1347066496
2926,33,5,259228.50062002902
2926,33,6,259228.50062002902
2926,33,7,259228.50062002902
2926,33,8,259228.50062002902
2926,33,9,259228.50062002902
2926,33,10,259228.50062002902
2927,33,0,14249.0020168355
2927,33,1,14249.0020168355
2927,33,2,14249.0020168355
2927,33,3,12179.2842004304
2927,33,4,12020.4539809809
2927,33,5,12020.4539809809
2927,33,6,12020.4539809809
2927,33,7,12020.4539809809
2927,33,8,12020.4539809809
2927,33,9,12020.4539809809
2927,33,10,12020.4539809809
2928,34,0,1220.02344001717
2928,34,1,1213.32762988566
2928,34,2,1213.32762988566
2928,34,3,1213.32762988566
2928,34,4,1213.32762988566
2928,34,5,1213.32762988566
2928,34,6,1213.32762988566
2928,34,7,1213.32762988566
2928,34,8,1213.32762988566
2928,34,9,1213.32762988566
2929,32,0,196521.927561079
2929,32,1,196521.927561079
2929,32,2,196521.927561079
2929,32,3,196521.927561079
2929,32,4,196521.927561079
2929,32,5,221927.806587259
2929,32,6,221927.806587259
2929,32,7,221927.806587259
2929,32,8,221927.806587259
2929,32,9,221927.806587259
2929,32,10,221927.806587259
2929,32,11,277092.226133933
2930,34,0,24986.7995930661
2930,34,1,24986.7995930661
2930,34,2,26604.8740087288
2930,34,3,26604.8740087288
2930,34,4,26604.8740087288
2930,34,5,26604.8740087288
2930,34,6,26604.8740087288
2930,34,7,26604.8740087288
2930,34,8,26604.8740087288
2930,34,9,26604.8740087288
2931,32,0,25152.7216745358
2931,32,1,31929.8955241562
2931,32,2,31929.8955241562
2931,32,3,34738.4263582361
2931,32,4,41735.6278925188
2931,32,5,41735.6278925188
2931,32,6,277382.156020454
